Price,Close,EMA_8,EMA_21,EMA_50,EMA_200
Ticker,SPY,,,,
Date,,,,,
2017-10-10,224.23776245117188,223.09344062141867,221.13546563877318,218.54988352444457,209.10549656892394
2017-10-11,224.5899658203125,223.4260017767284,221.4495111098222,218.78674949683156,209.2595708898333
2017-10-12,224.25531005859375,223.6102925060318,221.7045837415287,219.00120285219478,209.40878222484585
2017-10-13,224.5282745361328,223.81428851272094,221.9612829046745,219.21795076136883,209.5592249344109
2017-10-16,224.8277587890625,224.03950412968572,222.22187162143703,219.4379432330431,209.71115064440744
2017-10-17,224.98631286621094,224.24990607113577,222.47318446187103,219.65552635591243,209.86314230830598
2017-10-18,225.20645141601562,224.4624717033313,222.72166327588417,219.87320969160277,210.01581205067126
2017-10-19,225.26808166503906,224.64149613926634,222.95315585671642,220.0847732984042,210.16757592743116
2017-10-20,226.43064880371094,225.039085620254,223.26929157917047,220.3336311613574,210.32939754809067
2017-10-23,225.5499267578125,225.1526058730448,223.4766220499561,220.5381917729831,210.4808455999287
2017-10-24,225.94619750976562,225.32895957009387,223.70112890993877,220.75027042932754,210.63472969853404
2017-10-25,224.8277587890625,225.21758161875357,223.8035498080409,220.9101719336309,210.77595386858906
2017-10-26,225.1183624267578,225.1955329094212,223.92307822792426,221.07519901179273,210.91866440150616
2017-10-27,226.9589385986328,225.5874008403571,224.19906553435231,221.30593389755117,211.07826911988553
2017-10-30,226.11354064941406,225.7043207979253,224.37310872663065,221.49446749566346,211.22787381172165
2017-10-31,226.46575927734375,225.87352934890717,224.56334968578636,221.6894201145529,211.37949456262336
2017-11-01,226.7652587890625,226.07169144671946,224.76352324062964,221.88847261159248,211.53258674398097
2017-11-02,226.85333251953125,226.24538946289985,224.95350590234796,222.0831730001391,211.68503197557848
2017-11-03,227.61074829101562,226.54880253581447,225.19507339222682,222.29994065860487,211.84349681453807
2017-11-06,227.96302795410156,226.8630748509894,225.4467056251245,222.52202251333023,212.00389015921036
2017-11-07,227.80441284179688,227.07226107116884,225.66104264482198,222.7291750752309,212.16110929038038
2017-11-08,228.19192504882812,227.32107528842647,225.89112286336797,222.94340056439157,212.32061989494207
2017-11-09,227.36415100097656,227.33064766899315,226.02503451224146,223.1167633266106,212.47030677161905
2017-11-10,227.2936553955078,227.3224271637742,226.14036368344748,223.28056301558695,212.6178027778269
2017-11-13,227.50502014160156,227.36300338106918,226.26442336146147,223.44622800092085,212.76593429388438
2017-11-14,226.97666931152344,227.27715136561457,226.32917299328528,223.58467667976802,212.9073346423186
2017-11-15,225.84054565429688,226.95790565198843,226.28475232610452,223.67314212974955,213.03602330910448
2017-11-16,227.7604522705078,227.13624934499273,226.4189068665048,223.83342880193615,213.18253504006373
2017-11-17,227.09107971191406,227.12621164875304,226.48001348881473,223.96117981801373,213.32092851938563
2017-11-20,227.4785919189453,227.20451837546244,226.57079334609932,224.09911754746204,213.46180079201807
2017-11-21,228.9669189453125,227.59616294654023,226.78862294602777,224.29001171992678,213.61608057463792
2017-11-22,228.76443481445312,227.85577891718754,226.96824220679372,224.46547929226116,213.76681046757142
2017-11-24,229.2927703857422,228.17511035464412,227.17956295033449,224.65478482533885,213.92129763093632
2017-11-27,229.17828369140625,228.3980377628135,227.36126483588646,224.83217693773366,214.07310843750818
2017-11-28,231.5032958984375,229.08809512628548,227.7378131143002,225.09378944599658,214.24654313861197
2017-11-29,231.36236572265625,229.59348859214566,228.06731789687802,225.33961596664992,214.41684983099051
2017-11-30,233.387939453125,230.4366998945855,228.55101076562775,225.65523649553128,214.6056168919073
2017-12-01,232.903564453125,230.98489201870538,228.94669746449114,225.93948465073103,214.78768602186966
2017-12-04,232.62168884277344,231.34862464627605,229.28078758978953,226.2015318739484,214.96513878625677
2017-12-05,231.7850799560547,231.44561471511574,229.50845053217725,226.42049454383493,215.13250138496124
2017-12-06,231.82916259765625,231.5308475779025,229.7194243563117,226.63259917339656,215.2986373174259
2017-12-07,232.56008911132812,231.75956791866375,229.9776666067677,226.8650497591978,215.4703930566687
2017-12-08,233.8283233642578,232.21929135101797,230.32772631199407,227.1381193123374,215.65305902987856
2017-12-11,234.53280639648438,232.73340580556606,230.710006319675,227.4281070411275,215.84091721263087
2017-12-12,234.94668579101562,233.22524580233264,231.09515899888777,227.72295326661333,216.03102436266457
2017-12-13,234.92030334472656,233.60192525619794,231.442899393964,228.00520228928445,216.21897738736172
2017-12-14,233.96035766601562,233.6815769028241,231.6717592368778,228.23873779425432,216.395508534413
2017-12-15,235.9086151123047,234.17647428270868,232.05692795282567,228.53951729692298,216.58966879886967
2017-12-18,237.4045867919922,234.89383261810502,232.54307875638625,228.88716708104334,216.79678241074154
2017-12-19,236.4928436279297,235.24916839806605,232.90214829016293,229.18542890641143,216.9927631193703
2017-12-20,236.3688507080078,235.4979866891642,233.21730305542155,229.4671317221603,217.18556001079952
2017-12-21,236.85574340820312,235.7997104045062,233.54807036021987,229.75688120004435,217.38128322868414
2017-12-22,236.79379272460938,236.02061758675134,233.84313602970983,230.03283851473319,217.57444252715106
2017-12-26,236.51058959960938,236.12950025627535,234.0856318087916,230.28686796904205,217.76286190100637
2017-12-27,236.62559509277344,236.23974355327493,234.31653756188084,230.53544550330602,217.95055078848665
2017-12-28,237.1124725341797,236.43368332680933,234.57071346845345,230.79336813196775,218.14121667650352
2017-12-29,236.21844482421875,236.38585254845586,234.72050722806847,231.00611623754622,218.3210895933962
2018-01-02,237.90916442871094,236.72436629962365,235.0103851553996,231.27682400974876,218.51599581066304
2018-01-03,239.41400146484375,237.3220630030059,235.41071391080362,231.5959290079878,218.723936165431
2018-01-04,240.42308044433594,238.01117798996813,235.8663835956702,231.94209180941323,218.9398480488032
2018-01-05,242.02525329589844,238.9031947246193,236.42628084114548,232.33750990692246,219.16955357364995
2018-01-08,242.46775817871094,239.69531993663966,236.97550605365143,232.73477454503183,219.4013765050436
2018-01-09,243.0166473388672,240.43339269269023,237.52470071594377,233.1379852428293,219.63635432428563
2018-01-10,242.6448211669922,240.9248212425351,237.9901662114936,233.51080233789452,219.86529429286978
2018-01-11,244.41522216796875,241.70046589263146,238.57426220753678,233.93842664495625,220.10957218217425
2018-01-12,246.00857543945312,242.65782356970294,239.2501088649837,234.4117658133679,220.3672737071223
2018-01-16,245.1676025390625,243.21555222956061,239.78806283535448,234.8335633320226,220.61404314823616
2018-01-17,247.50453186035156,244.16865881418082,240.48956001944512,235.33046405862376,220.881610200098
2018-01-18,247.08848571777344,244.8175092372014,241.0894623556568,235.79156294721787,221.14237513062216
2018-01-19,248.21258544921875,245.5719706176497,241.73701900052606,236.27866186886496,221.41173045717537
2018-01-22,250.23085021972656,246.607277195889,242.50918547499882,236.8258065100752,221.698487867748
2018-01-23,250.76193237304688,247.5305339019241,243.25943519300318,237.3723212497996,221.9876763702883
2018-01-24,250.66455078125,248.22698209732985,243.93262751920744,237.89358515299375,222.27301840422825
2018-01-25,250.7708740234375,248.79229141424267,244.55428629231926,238.39857687340333,222.55657915665822
2018-01-26,253.67413330078125,249.8771451668068,245.38336329308854,238.99761830192796,222.86620656107735
2018-01-29,251.99229431152344,250.34717831007717,245.98417520385533,239.50721343955917,223.15601837948975
2018-01-30,249.40760803222656,250.13838491499925,246.29539637007088,239.89546420789907,223.41722822678068
2018-01-31,249.53150939941406,250.00352368931365,246.58958846364752,240.27334833305653,223.67707182053823
2018-02-01,249.24826049804688,249.8356874245877,246.8312859213202,240.6253056728601,223.93151150887167
2018-02-02,243.82212829589844,248.49934095154563,246.55772613719094,240.75067126592043,224.1294280938172
2018-02-05,233.62486267089844,245.19390133362404,245.3820112766189,240.47122779160586,224.2239100299076
2018-02-06,238.22781372070312,243.64588186408605,244.73162968062655,240.3832507692175,224.36325235518913
2018-02-07,236.93556213378906,242.15469970179782,244.02289626727767,240.24804729331836,224.48834996492644
2018-02-08,228.04827880859375,239.01993950330802,242.57065831648822,239.76962499979976,224.5237721424754
2018-02-09,231.4739227294922,237.3430468869045,241.56186417221585,239.44430334214064,224.5929278697094
2018-02-12,234.8730010986328,236.7941478228441,240.953785710981,239.26503658749328,224.69521715556934
2018-02-13,235.4571990966797,236.49704810591868,240.4540960187718,239.11570962706924,224.80230155299333
2018-02-14,238.63504028320312,236.97215747864857,240.28872731553827,239.0968598488784,224.9399407443387
2018-02-15,241.6799774169922,238.01833968716937,240.4152045974886,239.19815857703975,225.10650827341985
2018-02-16,241.7507781982422,238.84777046740777,240.5366203793753,239.29826130728298,225.2721228995375
2018-02-20,240.23719787597656,239.15653211375638,240.50940015179359,239.33508234919253,225.42102911820854
2018-02-21,239.0421600341797,239.13111609607267,240.37601468655595,239.3235951995842,225.55656275916348
2018-02-22,239.35202026367188,239.1802059110947,240.28292428447557,239.32470990797978,225.6938309930392
2018-02-23,243.1671600341797,240.06619571622468,240.54512753444865,239.4753942266543,225.8676949635978
2018-02-26,245.99073791503906,241.38276064929454,241.04018302359324,239.7308979007086,226.06792424669675
2018-02-27,242.9192352294922,241.72419944489403,241.21100595140223,239.8559307371315,226.23559898284398
2018-02-28,240.45846557617188,241.44292525184466,241.14259319001764,239.8795595543488,226.37712004347412
2018-03-01,236.96200561523438,240.44716533259793,240.76253977412824,239.76514567438352,226.48244228796926
2018-03-02,238.18360900878906,239.94415281619595,240.52809152273377,239.70312462867395,226.59887180757943
2018-03-05,240.93649291992188,240.16467283924615,240.56521892247815,239.75149201264446,226.74153470421967
2018-03-06,241.54727172851562,240.47191703686158,240.65449645029975,239.8219147466002,226.8888554706306
2018-03-07,241.45872497558594,240.69120768991144,240.72760813441667,239.88610338303104,227.03382929655058
2018-03-08,242.6271514892578,241.12141742309953,240.90029389394766,239.99359546562818,227.18898673130388
2018-03-09,246.84945678710938,242.39431505954616,241.44112688423508,240.26245277235293,227.38461329902336
2018-03-12,246.53964233398438,243.3154988983102,241.90462828875772,240.5086170688875,227.57521060285382
2018-03-13,244.94627380371094,243.6778933217326,242.18114151738982,240.6826428231943,227.74805700286237
2018-03-14,243.68931579589844,243.68043164932502,242.3182482699815,240.80055156722193,227.90667649334034
2018-03-15,243.423828125,243.62340864391945,242.41875552952862,240.90342515772303,228.06107601206332
2018-03-16,243.687744140625,243.63770542096512,242.53411813053737,241.0126141374447,228.2165652471734
2018-03-19,240.39060974121094,242.91612860324196,242.33925373150768,240.98822180818064,228.33770001825837
2018-03-20,240.79942321777344,242.4457496286934,242.19926913935,240.98081794189017,228.4616972640247
2018-03-21,240.33729553222656,241.97720427392298,242.0299988114297,240.9555817689622,228.57986242092224
2018-03-22,234.3295135498047,240.27771744634114,241.3299546967365,240.6957359564462,228.6370728799161
2018-03-23,229.33493041992188,237.84598699602574,240.23949794429882,240.25021417070016,228.64401673603558
2018-03-26,235.60928344726562,237.34894176296794,239.81856935365943,240.06821688742824,228.71332287246574
2018-03-27,231.6011505126953,236.07165481846292,239.07153127720812,239.73617506881126,228.7420574758511
2018-03-28,230.9167938232422,234.92613015285832,238.33019150866576,239.39031698074973,228.76369664348687
2018-03-29,233.8673553466797,234.6908468625964,237.92447913030338,239.17373025000188,228.8144793171505
2018-04-02,228.81939697265625,233.38608022038747,237.09674438869908,238.76767796461579,228.81452824904608
2018-04-03,231.7522735595703,233.0230120735392,236.61088340423282,238.49256406637872,228.8437595456682
2018-04-04,234.23170471191406,233.2916104376225,236.39459443220383,238.32547154267422,228.89737094035723
2018-04-05,236.0802764892578,233.91131400465255,236.36602007375419,238.23742467783438,228.96884263736123
2018-04-06,230.81903076171875,233.22413995066725,235.8617483181146,237.94650726935927,228.9872524694444
2018-04-09,231.95663452148438,232.9424720775155,235.5067379729664,237.71161029885437,229.01679855951446
2018-04-10,235.6448516845703,233.54300087908322,235.51929376493038,237.63056094143147,229.0827493368782
2018-04-11,234.40953063964844,233.7355630480977,235.41840620808657,237.50424602763607,229.13575213591076
2018-04-12,236.3379669189453,234.31387501939716,235.50200263634645,237.45850959200115,229.2074159645977
2018-04-13,235.6448516845703,234.60964761165786,235.5149889134577,237.38738575249405,229.2714700513636
2018-04-16,237.58224487304688,235.27022478085541,235.70292127342034,237.3950272866334,229.35416432819628
2018-04-17,240.12399291992188,236.34883992287018,236.10483687764776,237.50204554676236,229.4613268017458
2018-04-18,240.30172729492188,237.22725933888168,236.4863723701272,237.61183698786667,229.56919148326995
2018-04-19,238.9686737060547,237.61424030936456,236.7120361279388,237.66504627093286,229.66271866956632
2018-04-20,236.9423065185547,237.4649216891846,236.73296979981296,237.63670353554548,229.7351523795065
2018-04-23,236.90687561035156,237.34091144944392,236.74877941895284,237.6080828325967,229.80651280966418
2018-04-24,233.71630859375,236.5354441481786,236.4731002530253,237.45546423499488,229.84541625030187
2018-04-25,234.29393005371094,236.03732990496357,236.27499387126946,237.33148250239552,229.88968006924128
2018-04-26,236.6757354736328,236.17919780911228,236.31142492602976,237.30576693264013,229.95720300858846
2018-04-27,236.89791870117188,236.33891356290331,236.36474254195176,237.28977288434726,230.02626485627587
2018-04-30,235.0760498046875,236.0582771721887,236.2475886567459,237.2029602145567,230.076511472678
2018-05-01,235.49375915527344,235.9328287239853,236.17905870206658,237.1359327220358,230.13041443469388
2018-05-02,233.91180419921875,235.48371216292605,235.97294465635315,237.00949630937632,230.16804020349514
2018-05-03,233.3963623046875,235.01985663887305,235.73870989711082,236.8678047797807,230.2001628114672
2018-05-04,236.41798400878906,235.33055160996548,235.80046208908158,236.85016474954574,230.26203167910225
2018-05-07,237.21783447265625,235.74994780167455,235.929314123952,236.8645831700599,230.3312436471973
2018-05-08,237.21783447265625,236.0761448396705,236.04645233747055,236.87843616231856,230.39976693899294
2018-05-09,239.51072692871094,236.8393853039017,236.36138639121967,236.9816632511967,230.4904232572986
2018-05-10,241.7503204345703,237.93070422182805,236.85128948606973,237.16866941525058,230.6024620351819
2018-05-11,242.48800659179688,238.9434380818211,237.3637183138631,237.37727087315437,230.72072616012335
2018-05-14,242.60353088378906,239.756792037814,237.8400649111291,237.58222224612044,230.8389630230454
2018-05-15,240.93272399902344,240.0181102514161,238.1212157373013,237.7136144717245,230.93939845564222
2018-05-16,241.94590759277344,240.4465096606066,238.46891499688968,237.87958675098133,231.04891595949428
2018-05-17,241.74142456054688,240.73426852726,238.76641586631305,238.0310313709643,231.15530907990276
2018-05-18,241.13710021972656,240.82378668114148,238.98193262571428,238.15283799248442,231.25463038477665
2018-05-21,242.95010375976562,241.2963015875024,239.3426754560826,238.34096606178957,231.37100325417953
2018-05-22,242.27468872070312,241.5137209504359,239.60922211650262,238.49522969547246,231.47949763693103
2018-05-23,242.9412841796875,241.83095722360292,239.9121368495194,238.6695847732848,231.59354526422214
2018-05-24,242.4435577392578,241.96709067152622,240.14226602131382,238.8175837131269,231.70150558735685
2018-05-25,241.86587524414062,241.94459835432943,240.2989577688435,238.9371245574804,231.80264359389201
2018-05-29,239.0841522216797,241.30894365818503,240.1885209009195,238.9428903482333,231.87509641605908
2018-05-30,242.27468872070312,241.52355367207792,240.37817252089982,239.07354910793802,231.97857494645356
2018-05-31,240.79049682617188,241.36065215076547,240.4156565486518,239.14088039100602,232.06625576117713
2018-06-01,243.1545867919922,241.7593042932603,240.6646502071373,239.2982806420251,232.17658741322506
2018-06-04,244.309814453125,242.32608432878578,240.99602877495437,239.49481137971532,232.29731604048777
2018-06-05,244.4876251220703,242.80642672729346,241.31344662469218,239.69060799706259,232.4186126482647
2018-06-06,246.53167724609375,243.63426017591576,241.78783122663776,239.9588852225148,232.55904115172572
2018-06-07,246.50502014160156,244.27220683495705,242.21666658254355,240.21559639581233,232.697807111824
2018-06-08,247.23377990722656,244.93033418435027,242.67276779387836,240.4908192786129,232.8424436570519
2018-06-11,247.5625762939453,245.5152768753714,243.117295839339,240.76814308313573,232.9889126385135
2018-06-12,247.88258361816406,246.04134504043643,243.55050381923218,241.04714075117607,233.13710836965433
2018-06-13,247.09156799316406,246.27472791882033,243.87241874413508,241.28417711360697,233.27595871416688
2018-06-14,247.71365356445312,246.5944891734054,244.22162190961853,241.53631344501272,233.41961736939362
2018-06-15,247.39764404296875,246.77296803330836,244.51035119446854,241.76616954689337,233.55870221191677
2018-06-18,246.88877868652344,246.7987037340228,244.72657187556445,241.96705617982005,233.69133978877855
2018-06-19,245.9424591064453,246.6084271501167,244.8371070783718,242.12295433380535,233.81324147353146
2018-06-20,246.36207580566406,246.553682406905,244.9757405990347,242.2891943915253,233.93810549673677
2018-06-21,244.81768798828125,246.16790586943307,244.9613721798753,242.3883510031628,234.04636004889144
2018-06-22,245.26406860351562,245.96705314367364,244.98889003656987,242.50112424239234,234.15797903948473
2018-06-25,241.9253387451172,245.06889438843888,244.71038537371052,242.4785444189698,234.23526620073483
2018-06-26,242.4609375,244.48934841323023,244.5058901124641,242.4778539515592,234.3171136763494
2018-06-27,240.452392578125,243.5922471165402,244.13739033661508,242.3984240937775,234.37816122761086
2018-06-28,241.8271942138672,243.2000131381684,243.92737250727436,242.37602292201632,234.4522809588174
2018-06-29,242.1753692626953,242.9723144991744,243.7680994850399,242.36815415106256,234.52912760860724
2018-07-02,242.69308471679688,242.91026343642383,243.67037086974506,242.3808965261894,234.61036101266885
2018-07-03,241.83604431152344,242.67154807533487,243.50361390990673,242.35952977267308,234.6822583589261
2018-07-05,243.80892944335938,242.92429949045143,243.53136986749334,242.4163689754451,234.7730710065324
2018-07-06,245.87110900878906,243.57914605008202,243.74407342579295,242.55184897675272,234.88349924536084
2018-07-09,248.08502197265625,244.58045181065407,244.13870511187142,242.76883615306267,235.0148576804583
2018-07-10,248.9778289794922,245.55764673706253,244.5786254634733,243.0123260678246,235.15379271825964
2018-07-11,247.15660095214844,245.9129698959705,244.81298687153466,243.17484665152358,235.27322364596003
2018-07-12,249.3973388671875,246.68727411179648,245.22974614386672,243.41886595409864,235.41376210587276
2018-07-13,249.5937957763672,247.33316781503441,245.62647792863947,243.66102006477584,235.55485696826577
2018-07-16,249.37054443359375,247.78591817471425,245.96684761090805,243.88492298120008,235.69232649528396
2018-07-17,250.37942504882812,248.36225303562844,246.3679910143553,244.13960933679334,235.83846677939883
2018-07-18,250.9061279296875,248.92755856764157,246.78054891574914,244.40496300710294,235.98839375601864
2018-07-19,249.95973205566406,249.1569304538688,247.06956556483232,244.62279708743867,236.1274120475574
2018-07-20,249.6740264892578,249.27184068395525,247.30633473978008,244.820884514961,236.26220423105693
2018-07-23,250.13827514648438,249.46438167562837,247.5637838676623,245.02940963776584,236.40027458842437
2018-07-24,251.39694213867188,249.8938395563047,247.91225280139042,245.27911679466413,236.54949516106365
2018-07-25,253.53955078125,250.70399760629255,248.42382534501402,245.60305538237338,236.7185504408665
2018-07-26,252.94140625,251.20119952711642,248.83451451819457,245.89083384777052,236.87997189170366
2018-07-27,251.22735595703125,251.20701206709748,249.0520455580888,246.1001092246043,237.0227319321547
2018-07-30,249.91513061523438,250.91992730001678,249.1305078360111,246.2497179065898,237.1510145061157
2018-07-31,251.14706420898438,250.97040216867626,249.31383114264503,246.44177070276214,237.29027868226365
2018-08-01,250.72747802734375,250.91641902615794,249.44234449579946,246.6098376566673,237.4239821583341
2018-08-02,252.09336853027344,251.17796336040584,249.68334668075164,246.82487808308323,237.569946201836
2018-08-03,253.17349243164062,251.62141426512468,250.0006326581052,247.07384335165412,237.72520536830172
2018-08-06,254.10198974609375,252.17265326089557,250.37348330246778,247.3494569357498,237.88815844668773
2018-08-07,254.9410400390625,252.78785032271045,250.78871573306728,247.6471660770562,238.0578388605422
2018-08-08,254.83396911621094,253.24254338793278,251.1564660406258,247.9290014903564,238.22476552975286
2018-08-09,254.48582458496094,253.5188280983835,251.4591349992017,248.18613180779187,238.38656711239176
2018-08-10,252.78079223632812,253.35482012903785,251.57928565712228,248.36631456969525,238.52979323302796
2018-08-13,251.83450317382812,253.01697191676902,251.60248724955008,248.50232196593575,238.66217840656827
2018-08-14,253.44134521484375,253.11127709411898,251.76965615548585,248.69600915216745,238.80923479272028
2018-08-15,251.54884338378906,252.76406960293454,251.74958226714978,248.8078850043879,238.93599706725828
2018-08-16,253.58416748046875,252.94631357571993,251.91636274108785,248.99519019952834,239.08175000669323
2018-08-17,254.47686767578125,253.2864367090669,252.14913591696907,249.21015794369512,239.23493525713192
2018-08-20,255.0214080810547,253.67198590284195,252.41025156824958,249.4380501059445,239.39201458871327
2018-08-21,255.6195068359375,254.10476833241873,252.7020020471303,249.6804601737874,239.55348217326278
2018-08-22,255.46778869628906,254.40766174661212,252.9534371970538,249.90741423349334,239.7118334819496
2018-08-23,255.12855529785156,254.5678603135542,253.15117520621723,250.1121648634682,239.86523369902326
2018-08-24,256.6640625,255.03368302165327,253.4705285965611,250.36910202568512,240.03238622440614
2018-08-27,258.6905212402344,255.8463137368935,253.9450733823496,250.69543219096158,240.21803930914075
2018-08-28,258.8154602050781,256.50612406315673,254.38783582077946,251.0138646621034,240.40308827327945
2018-08-29,260.2081298828125,257.3287920230802,254.91695346278246,251.37442408252338,240.60015336392158
2018-08-30,259.1546325683594,257.7345343664756,255.30219701783489,251.6795302976542,240.78477504754784
2018-08-31,259.1636657714844,258.0521191231442,255.65323963180302,251.97302580643185,240.96764958211438
2018-09-04,258.7172546386719,258.1999270154837,255.93178645060928,252.2375053684805,241.14426256775178
2018-09-05,258.02099609375,258.16016458843177,256.1217145999857,252.4643089263342,241.31219026452789
2018-09-06,257.2442626953125,257.95663083440525,256.22376442683355,252.65175809374514,241.4707183484163
2018-09-07,256.744384765625,257.68724281912074,256.27109354854184,252.8122532573483,241.62269512868707
2018-09-10,257.1907653808594,257.5769144995071,256.3547000787525,252.98395961513305,241.77760130035048
2018-09-11,258.03875732421875,257.6795462383319,256.5077961919767,253.18218697627367,241.93940384785168
2018-09-12,258.1012878417969,257.77326659465746,256.65265906923304,253.37509289256872,242.1002186139606
2018-09-13,259.62774658203125,258.1853732585183,256.9231215703965,253.62029499803785,242.2746218773245
2018-09-14,259.6725158691406,258.5158493942122,257.17306650664597,253.85763699298306,242.4477352503774
2018-09-17,258.29766845703125,258.4673647415053,257.27530304759006,254.03175587392613,242.60544602855308
2018-09-18,259.6992492675781,258.7411168584104,257.4956617948617,254.25401051681445,242.77553362297124
2018-09-19,259.97601318359375,259.0155382640067,257.7211482847464,254.4784027782568,242.9466826733257
2018-09-20,262.08282470703125,259.6971574735677,258.1176643231359,254.77661540291462,243.13709204679543
2018-09-21,261.84332275390625,260.1740830914207,258.456360544115,255.05374118138488,243.3232236956224
2018-09-24,260.9735412597656,260.351740462164,258.6851951546287,255.28589020406648,243.4988487460119
2018-09-25,260.7314453125,260.43611931779424,258.8712178962533,255.49944138478938,243.67031736856404
2018-09-26,259.951171875,260.3283532193955,258.96939553068484,255.67401905107215,243.8323159208669
2018-09-27,260.6776123046875,260.4059663494604,259.12468796468505,255.8702383943512,243.99993081025818
2018-09-28,260.70452880859375,260.47231356260113,259.2683098595858,256.059818410596,244.16614571571426
2018-10-01,261.61016845703125,260.72517020580784,259.4812060957172,256.2774791967307,244.3397180812995
2018-10-02,261.4577331542969,260.8879619721387,259.6608903737699,256.4806264107529,244.51004658948855
2018-10-03,261.6011962890625,261.0464584870107,259.8372818206147,256.6814330726474,244.6801077805291
2018-10-04,259.556640625,260.7153878510083,259.8117689846497,256.7941863099946,244.82813298296168
2018-10-05,258.10394287109375,260.13506674436064,259.6565120652355,256.84554931239063,244.96023059378888
2018-10-08,258.10394287109375,259.6837058836347,259.51536941122265,256.8948980793986,245.09101380052823
2018-10-09,257.7273254394531,259.24895467381657,259.3528199592436,256.92754228959683,245.21674824469665
2018-10-10,249.56680297851562,257.09736540819415,258.4631820519047,256.638885846025,245.26003237140134
2018-10-11,244.06971740722656,254.20233251909025,257.15468526602484,256.14597727979765,245.24818844140955
2018-10-12,247.45947265625,252.70391921623687,256.2733023014998,255.80533003965854,245.27019126941792
2018-10-15,246.06944274902344,251.22959111241167,255.34567870582015,255.42353053806502,245.2781440204588
2018-10-16,251.4499969482422,251.27857018704069,254.9915258187676,255.26770569140533,245.33955549237706
2018-10-17,251.49485778808594,251.32663409838406,254.67364690688746,255.11975087166732,245.4008022813891
2018-10-18,247.86294555664062,250.55692553355217,254.0544922386832,254.83517027107806,245.4253012194513
2018-10-19,247.72842407226562,249.9283696532663,253.47939513264524,254.55647434171286,245.44821786475296
2018-10-22,246.61647033691406,249.19239202741025,252.85549287848787,254.24510163564233,245.45984226746106
2018-10-23,245.3610076904297,248.340973285859,252.17417604320985,253.8967057946536,245.4588588388339
2018-10-24,237.92689514160156,246.02673369824623,250.87896868851817,253.2704387102202,245.38391392642362
2018-10-25,242.19544982910156,245.17533728288075,250.08955788311664,252.83612542076457,245.352187915505
2018-10-26,237.93582153320312,243.56655600517462,248.98467276039722,252.2517997781151,245.27839322513384
2018-10-29,236.61767578125,242.02236039985803,247.86040030774745,251.63869687627727,245.19221693215988
2018-10-30,240.1239013671875,241.60048061482013,247.157082222242,251.18713626807767,245.1417859315134
2018-10-31,242.68869018554688,241.8423049638705,246.7508647643606,250.85386387268431,245.1173770186182
2018-11-01,245.27133178710938,242.60431092459027,246.61636176642867,250.63494104579902,245.11890890686192
2018-11-02,243.81861877441406,242.87415711344,246.36202149442732,250.36763429005845,245.10597069658883
2018-11-05,245.1636962890625,243.38294359691167,246.25308283939415,250.1635582900194,245.10654508059355
2018-11-06,246.7151336669922,244.1234302791518,246.2950874600849,250.0283259518615,245.12255093717465
2018-11-07,251.9969482421875,245.87310093760416,246.81343844027603,250.10552682599192,245.19095290040863
2018-11-08,251.53964233398438,247.132332359022,247.24309333970405,250.16176664983476,245.2541239395487
2018-11-09,249.0825653076172,247.56571745870983,247.4103180640598,250.11944502857133,245.29221788350958
2018-11-12,244.4283905029297,246.86853369075868,247.1392337403207,249.89626641972265,245.28362258619038
2018-11-13,243.97103881835938,246.2246459413366,246.85121602014237,249.66390455300254,245.27056205118708
2018-11-14,242.3030548095703,245.35318124538855,246.43774681918126,249.3752437787503,245.24103461594711
2018-11-15,244.8319549560547,245.23735318109215,246.2917657407152,249.197075589625,245.2369641715701
2018-11-16,245.46861267089844,245.28874417882687,246.21693364345913,249.05086135751807,245.23926913176243
2018-11-19,241.316650390625,244.40605667033756,245.77145334774693,248.74755896665954,245.20023809951232
2018-11-20,236.85079956054688,242.72711064593963,244.96048482163783,248.2810193821061,245.11715910907486
2018-11-21,237.65785217285156,241.60060876303118,244.29660912629362,247.86442458958632,245.04293714951046
2018-11-23,236.0706024169922,240.3717184639114,243.54879033453892,247.4019217592885,244.95366018699787
2018-11-26,239.88180541992188,240.26284889858042,243.21542806957373,247.1070152361761,244.90319397041006
2018-11-27,240.68890380859375,240.35752776747228,242.98574404584826,246.85532459195719,244.8612607349691
2018-11-28,246.23089599609375,241.66272070716593,243.28075785950693,246.830837196041,244.8748889465226
2018-11-29,245.6928253173828,242.55829950943635,243.50003671931384,246.78620927923086,244.88302761687942
2018-11-30,247.19036865234375,243.5876482078602,243.83552144049838,246.80205866641177,244.90598623414772
2018-12-03,250.46353149414062,245.1156222714781,244.4380678090113,246.94564583612663,244.9612851919586
2018-12-04,242.34786987304688,244.50056618293783,244.2480498148327,246.76534089639802,244.93528105943213
2018-12-06,241.98023986816406,243.94049366854367,244.04188527422647,246.57768987568298,244.90587766449414
2018-12-07,236.35760498046875,242.2554072934159,243.3433143384303,246.1769022327334,244.8208202248521
2018-12-10,236.80599975585938,241.04442784062556,242.74901301274204,245.80941586109128,244.7410707674492
2018-12-11,236.8598175048828,240.11451443268274,242.21363160293666,245.45845121967136,244.66265033697593
2018-12-12,238.05242919921875,239.65627326969073,241.83534047532592,245.1680189835752,244.59687699232163
2018-12-13,237.97174072265625,239.28193270368305,241.48410413417412,244.88581199295092,244.53095523839463
